m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-2,6,-3,9,-1.1368463185058357e12,6.210619743726073e11,-1.963184501076146e10,-3.5935851246854034e10
-2,6,-2,9,2.1192228348685663e11,-0.170070178238344,-0.0031575216811669596,2.040428848100766e10
-2,6,-1,9,2.0319186699954735e10,1.1100422285761797e10,-2.3711059523724774e8,4.3402803326452535e8
-2,6,0,9,-1.4499960488031564e9,-2.258235047126394e9,1.548014192984295e8,-9.939684826788841e7
-2,6,1,9,-3.44902310838687e7,-4.8636123258877826e8,1.1134604294257645e7,-789608.7299042875
-2,6,2,9,1.6739250815491367e6,-3.6575930312978495e6,-320239.88753421634,-146560.20373761418
-2,6,3,9,-4.751670376695904e6,3.5496037205202663e6,84.59623495048088,113.24459157633777
-2,6,4,9,-877741.7917140758,125119.0581206643,1951.1058316467775,13687.50016357875
-2,6,5,9,-73517.62331286362,-27538.645991587444,-752.2778504179524,2008.2933507527084
-2,6,6,9,-3367.3135417899534,-3898.747283028342,-145.35771713276918,125.5441745187076
-2,6,7,9,-57.33051132303262,-265.8606178621088,-12.247083130859604,2.640976101515102
-2,6,8,9,3.4227230574819787,-11.570566658044024,-0.6241475043574723,-0.1846308929864709
-2,6,9,9,0.32771085240806674,-0.3262636983948895,-0.019929658687644975,-0.02001805738383143
-2,6,-10,10,-1.0899864751493984e18,-9.414116770573425e17,1.3909027872406227e17,-1.6104168487465392e17
-2,6,-9,10,4.6244333314675226e17,1.2345463455325192e18,-1.8727698701932042e17,7.015127006960497e16
-2,6,-8,10,6.393860651383588e16,-4.4854547248135597e17,7.34245454795245e16,1.0466415134906308e16
-2,6,-7,10,-3.0609837995102204e16,4.097580233983686e16,-9.322447332937144e15,-6.964076022537116e15
-2,6,-6,10,-7.787410182834098e15,3.5639670990762135e15,-5.378350297658342e13,-1.175190979896995e14
-2,6,-5,10,2.770494580173763e15,1.964691917943858e14,-2.0318234111352727e13,2.8651595178910275e14
-2,6,-4,10,-6.023806456831224e13,-3.867841645749751e13,1.2556816504936793e13,-1.9556083021862496e13
-2,6,-3,10,-2.262782128580623e13,-4.141994903276974e13,2.4028717460682393e12,-1.3126948176523513e12
-2,6,-2,10,0.0137701169034991,2.385576005210983e12,-3.282035334689321e11,0.0015870432566768118
-2,6,-1,10,-3.141363541884856e11,5.750227392855513e11,-2.2867244189965286e10,-1.2492432436844614e10
-2,6,0,10,1.173020843600992e10,-7.531880220132176e9,1.118681802329057e9,1.742243680378038e9
-2,6,1,10,8.296423451653457e9,-5.883395773428721e8,1.704144262464217e7,2.403085389556795e8
-2,6,2,10,3.925204938780372e8,1.7963996926451415e8,-464989.57996604417,1.0160207682271524e6
-2,6,3,10,-2.8903407711051285e7,-3.869149263401058e7,280665.76604252006,-209663.58530533095
-2,6,4,10,-1.4488869566309808e6,-1.0164307919245705e7,-97222.08124378143,13858.671591787634
-2,6,5,10,349872.47642801225,-934025.3307091026,-19002.15841369764,-7117.935673789956
-2,6,6,10,51576.60873945292,-44546.26074482586,-1306.2894563203029,-1512.4497334365053
-2,6,7,10,3590.031648762282,-774.1588496426393,-28.7977157104263,-133.54457016181212
-2,6,8,10,157.94855369286563,46.72322217206698,2.067654564196972,-6.989737282002109
-2,6,9,10,4.478459983122003,4.498324348570299,0.22784600723813145,-0.22683985116689315
-2,6,10,10,0.06000096454713134,0.20618449477524012,0.01164988932041738,-0.0033901899211885252
-2,6,-11,11,-7.036169333560451e19,3.262905359176992e20,-4.363139116021356e19,-9.408726967781552e18
-2,6,-10,11,2.1835408049545704e20,-2.5281500148551293e20,3.43587545003287e19,2.967535233987422e19
-2,6,-9,11,-1.2703454682820216e20,4.7585317045899076e19,-6.752291558523785e18,-1.8026028855951217e19
-2,6,-8,11,2.4869880295801e19,3.54511546283753e18,-5.729630519439255e17,4.0194805120273403e18
-2,6,-7,11,-4.836678239261696e17,-3.6131064892975104e17,1.8797969543860253e17,-2.5163866745806966e17
-2,6,-6,11,-2.42273199291551e17,-5.2937659825194144e17,3.464062822539711e16,-1.5853545195139124e16
-2,6,-5,11,-5.648627379574157e15,7.965366680446712e16,-9.196108233125206e15,-6.521405835424149e14
-2,6,-4,11,-1.8597911839265032e15,2.8964531560922275e15,1.5016555023461678e14,9.642019097336325e13
-2,6,-3,11,1.1312805842940925e15,-6.180213999118012e14,4.334203834406162e13,7.93370690227951e13
-2,6,-2,11,1.3537311205738422e13,-0.0076751037966234495,-0.0008587166979228122,-3.4260572638700327e12
-2,6,-1,11,-1.2557086992536006e13,-6.859967889207494e12,3.368600409612982e11,-6.1661816891521e11
-2,6,0,11,-2.363044092380712e11,-3.6802231231738513e11,-8.796161501314547e9,5.647950348559922e9
-2,6,1,11,8.446521497272659e9,1.1910794672585547e11,-4.226347508626195e9,2.997107755431303e8
-2,6,2,11,-4.666432435082521e9,1.0196340889871828e10,-1.1621322153822222e8,-5.318585875351285e7
-2,6,3,11,1.2579764026989035e8,-9.39736422216161e7,3.1214874568103114e6,4.1785733415840087e6
-2,6,4,11,1.1269839360286853e8,-1.606476641811321e7,-74005.21739972376,-519165.29018287937
-2,6,5,11,1.2022490296522215e7,4.503452224023267e6,66874.11898640034,-178528.2504638638
-2,6,6,11,608321.0324859518,704327.0379131037,16243.336041307635,-14029.2256576463
-2,6,7,11,10895.103416427144,50524.212310647716,1526.1339396346098,-329.09740378345924
-2,6,8,11,-668.7715782803482,2260.7923561279304,82.72820249307894,24.472070776261027
-2,6,9,11,-65.02139491304972,64.73426382813332,2.7436834344888696,2.7558531380527116
-2,6,10,11,-2.997069950236425,0.8721659115319816,0.04158748761781699,0.1429092880117893
-2,6,11,11,-0.09222505361094491,-0.020315076611169186,-0.0010678375957785537,0.004847699144994353
-2,6,-12,12,8.267921844931739e22,-2.445758066346134e22,2.9909680539199424e21,1.0111012389480514e22
-2,6,-11,12,-9.024275385743604e22,-1.946005867077595e22,2.4042232516334935e21,-1.1149181551097277e22
-2,6,-10,12,3.176142685560948e22,2.7432063427920175e22,-3.480611324399332e21,4.029925866976496e21
-2,6,-9,12,-3.454173433342806e21,-9.221318339593463e21,1.2530385629362326e21,-4.693702522408742e20
-2,6,-8,12,-1.3929958232704868e20,9.772217503335932e20,-1.697450103846845e20,-2.419656443444416e19
-2,6,-7,12,-3.885255174568835e19,5.200989567420589e19,2.417465289328186e18,1.8059004739286643e18
-2,6,-6,12,2.4668000055565017e19,-1.1289496576389278e19,9.17662358799688e17,2.005128834991913e18
-2,6,-5,12,-1.5868339684943299e18,-1.1253008380993549e17,1.6478865254639482e16,-2.3237539920852816e17
-2,6,-4,12,-2.0347245372665674e17,-1.3064816008392611e17,4.244750707365388e15,-6.610807540885214e15
-2,6,-3,12,1.3160749097031608e16,2.40905896306546e16,-1.9963583103362892e15,1.0906155155570574e15
-2,6,-2,12,0.0034862279156745372,1.8762438478937658e15,-1.890665960758991e13,-0.00021659113422620014
-2,6,-1,12,1.1946710279990058e14,-2.186830648237773e14,1.2942689229431113e13,7.070623351312628e12
-2,6,0,12,1.7138264634345428e13,-1.1004353171641682e13,1.804043625436914e11,2.8096314778698846e11
-2,6,1,12,-1.274503056603145e12,9.038118582226666e10,-4.409232801732901e9,-6.217644338208018e10
-2,6,2,12,-2.031998736175662e11,-9.299595720613449e10,1.5144638416835635e9,-3.3091638655467677e9
-2,6,3,12,-3.607897665973327e9,-4.829705457668111e9,-1.830421101234651e7,1.3673653759584274e7
-2,6,4,12,1.5754969604777786e8,1.1052509071769087e9,29248.615075570033,-4169.288968732716
-2,6,5,12,-5.771162277861278e7,1.5406789954408938e8,1.6035767884685495e6,600676.837851955
-2,6,6,12,-9.838534057198843e6,8.497454837963779e6,153272.63952595493,177462.32404504568
-2,6,7,12,-736022.780662773,158716.85960905545,3902.311928012993,18096.316190632086
-2,6,8,12,-33727.35481352701,-9976.987160596806,-303.51490191469156,1026.0366805420754
-2,6,9,12,-979.7700398468452,-984.115844029568,-35.14134079430631,34.98615846822458
-2,6,10,12,-13.31988419555006,-45.771824070709854,-1.8559477528964008,0.5400922869794652
-2,6,11,12,0.3120008817690461,-1.4164011585362328,-0.06374990049096244,-0.014042649602478717
-2,6,12,12,0.026057439221536704,-0.029901313375097847,-0.001469399663755493,-0.0012805053727955166
-1,6,-1,1,8.21970877522161,-0.000016399457387833378,-0.000010073246395573937,2.379183526548787
-1,6,0,1,-0.9669095254040133,-0.5282714278910975,0.1293493512329377,-0.2367700165943456
-1,6,1,1,-3.0749440579618486,-4.788911615579888,-1.4165822403156072,0.9095685259720298
-1,6,-2,2,-64.48553586147759,-118.04258269791883,-10.502967053578274,5.737399533165699
-1,6,-1,2,0.0002020378198234038,299.7140129711214,-55.172736450977865,0.00005622249431378261
-1,6,0,2,-31.59711553932849,57.83684341179756,0.41676864943730785,0.22764877680610537
-1,6,1,2,44.56397495139865,-28.614075377979532,-3.3507651661329265,-5.218442230815037
-1,6,2,2,25.10118042688953,-1.7800516815999377,-0.38429707959996645,-5.419211121029205
-1,6,-3,3,3679.5212412433166,-5730.532138319166,3416.8861794218174,2193.964940329446
-1,6,-2,3,10065.631160061366,-5498.909036905006,554.9979380806753,1015.9311183967133
-1,6,-1,3,-4812.1943468571235,-0.00929260284751139,-0.00025168486515292425,-775.3086240559708
-1,6,0,3,-1678.8930167860644,-917.178674947692,19.076861060646735,-34.9205933105325
-1,6,1,3,152.34866791990405,237.26839358443686,18.561406454526306,-11.917993610036554
-1,6,2,3,14.813057745838199,208.88528047469745,26.171925318019067,-1.8559876692649073
-1,6,3,3,-18.759706189568277,40.99070630799398,7.073742022444759,3.2373518909782737
-1,6,-4,4,-1.1548381527969777e6,-81895.14792905527,25665.453801744185,-361919.0320763066
-1,6,-3,4,-61390.94540398764,-39418.56378386088,-41349.78063046222,64398.589305203095
-1,6,-2,4,194372.58141187875,355797.0097759905,-40318.038269740704,22025.905416932266
-1,6,-1,4,-0.09055541452335109,-34460.40725857143,7840.594294522233,0.004142721098406023
-1,6,0,4,16179.155831769383,-29615.716805144937,840.676044147985,459.26537716509415
-1,6,1,4,545.743391879577,-350.4183731748718,28.516988869830485,44.412072126739055
-1,6,2,4,-1585.668932060393,112.44747696249432,9.715083397921724,136.99662147594887
-1,6,3,4,-350.274982073622,-160.30599197191077,-18.687626500533103,40.833209687807404
-1,6,4,4,-30.66545938552886,-41.05025980530547,-5.933205549974783,4.43223682715843
-1,6,-5,5,5.611200193883607e7,1.2260696097116876e8,-2.8965393341136012e7,1.3256231023090402e7
-1,6,-4,5,3.691543220079285e6,-5.2055998318882085e7,1.5464304020262308e7,1.0966485508935768e6
-1,6,-3,5,9.65524257204586e6,-1.5037148672331512e7,334014.998164136,214468.29086626155
-1,6,-2,5,-8.173271865070213e6,4.465079314580047e6,-503055.1231452101,-920836.6211426725
-1,6,-1,5,-535869.0702144281,0.3527239944782871,0.017238793069270286,41438.183227077796
-1,6,0,5,407740.9723386179,222749.88848010157,-7369.331351991998,13489.480923277213
-1,6,1,5,26935.225976055728,41949.1296846046,48.91405684038187,-31.40766712694544
-1,6,2,5,-720.8256253480722,-10164.665100001588,-713.5643946382278,50.6023158508776
-1,6,3,5,1377.1251633861648,-3009.0733791101634,-258.76332045160586,-118.42498875002279
-1,6,4,5,373.21526613381997,-278.80012546599005,-29.598069936465887,-39.6214009126269
-1,6,5,5,43.545958067922186,-6.207325787462705,-0.7738133558517015,-5.428496120021625
-1,6,-6,6,9.630311891769436e9,-1.2891598988968445e10,2.507297400287306e9,1.8730070639358575e9
-1,6,-5,6,-9.28435294002838e9,4.2490542599537396e9,-8.79117459222682e8,-1.9209066922392845e9
-1,6,-4,6,6.594484342796067e8,4.6764682532897994e7,-2.3949222043218758e7,3.377180290042965e8
-1,6,-3,6,7.188293748826253e8,4.6155503215908206e8,-3.360971118493329e7,5.234402318155098e7
-1,6,-2,6,-7.192947853690152e7,-1.3166602807839197e8,1.5828177439982548e7,-8.646972958429497e6
-1,6,-1,6,0.31290864953557973,-2.769853011672139e7,574687.4520920976,-0.018706979652795185
-1,6,0,6,-2.390024864218233e6,4.374911174999102e6,-174957.342786562,-95579.6363788658
-1,6,1,6,-855407.4980758639,549250.8391056505,0.,0.
-1,6,2,6,31510.26528802725,-2234.545559082278,-229.14357118586634,-3231.249868919992
-1,6,3,6,25312.012210609926,11584.233604588646,788.2682156440818,-1722.3974743234917
-1,6,4,6,2630.054271397946,3520.717227742827,289.69996637956456,-216.41233438857725
-1,6,5,6,60.647183717541104,425.45531031212073,41.09868444927117,-5.858475393195876
-1,6,6,6,-10.92769801600147,29.172762766279405,3.2015650585416027,1.1992602969646278
-1,6,-7,7,-2.1059290721667595e12,-3.001929091969448e11,5.0089257775755356e10,-3.5138879340980743e11
-1,6,-6,7,1.3638083237031199e12,1.0187952269666102e12,-1.730430866990051e11,2.3164380412623386e11
-1,6,-5,7,-1.6378929550600986e11,-3.5788613985480133e11,7.155930442314113e10,-3.2749656252704445e10
-1,6,-4,7,2.5980748289965e9,-3.663654425561939e10,-2.7900977177312713e9,-1.9785934494486105e8
-1,6,-3,7,-1.4413164172659666e10,2.2447173219721634e10,-1.8710530094096e9,-1.2013893204416072e9
-1,6,-2,7,1.0925576192971187e9,-5.968669495475725e8,1.1268778569819486e8,2.0627360747657087e8
-1,6,-1,7,7.070861216561537e8,0.7712725075721024,0.027561455296847965,2.5088616441613648e7
-1,6,0,7,-2.5847601784808647e7,-1.4120609180639459e7,982165.7678088244,-1.7978423621117254e6
-1,6,1,7,-8.562958212794304e6,-1.3336017265682174e7,44495.73169937788,-28570.38045320101
-1,6,2,7,-43470.746897548386,-612999.257183181,6926.148789976077,-491.16675950249487
-1,6,3,7,-89231.58207606264,194974.56389802802,11484.851195897092,5256.128910703604
-1,6,4,7,-33878.74287063127,25308.176326772747,1683.9803104304588,2254.2570906582655
-1,6,5,7,-4363.027896770594,621.9345440212927,48.27889976822777,338.68867477985015
-1,6,6,7,-306.7660282476718,-114.91014907006398,-10.143883262846254,27.08027798009502
-1,6,7,7,-12.528310321635775,-14.505544322269781,-1.4229497412780472,1.228989104769632
-1,6,-8,8,1.1171467279032462e14,2.982353320939533e14,-4.376471754959051e13,1.6393634739673219e13
-1,6,-7,8,4.1433361571604234e13,-2.906654954797005e14,4.270992435296646e13,6.088152071478794e12
-1,6,-6,8,-5.839862747132195e13,7.817521336001742e13,-1.2148349037614521e13,-9.075087605738414e12
-1,6,-5,8,7.455297017801348e12,-3.411973000191525e12,8.371489687636736e11,1.8292038682370762e12
-1,6,-4,8,2.828043128481534e12,2.0055023813574063e11,-8.484676984347758e9,1.1964599330032907e11
-1,6,-3,8,-5.2938587465881464e11,-3.399147610934373e11,3.025055015660662e10,-4.7112440491282906e10
-1,6,-2,8,-1.1025974057659212e10,-2.018291013834245e10,-1.439906025733114e9,7.866242471592313e8
-1,6,-1,8,-0.46037547077287166,1.3761002814404118e10,-5.713457272995809e8,0.010954589650711211
-1,6,0,8,-1.9774182427037707e8,3.6196398132787865e8,1.016024447334456e7,5.550566858374128e6
-1,6,1,8,1.7459004182156953e8,-1.1210297667011046e8,766320.7185628813,1.1934738071578287e6
-1,6,2,8,1.8725050005402584e7,-1.3278840057016579e6,-7146.820911939389,-100780.32288606362
-1,6,3,8,-1.1023545809581259e6,-504500.9015593653,-32456.284717461163,70918.27592084782
-1,6,4,8,-241860.97997854327,-323766.74815808557,-18172.718661494528,13575.426041579203
-1,6,5,8,-6607.655412038507,-46354.371488303506,-2977.2180218219455,424.39213698915677
-1,6,6,8,1273.1469507717302,-3398.814087568056,-247.77402686179033,-92.8125924666969
-1,6,7,8,163.89673691843143,-141.55616191976907,-11.482552966228303,-13.294744200005395
-1,6,8,8,10.350575067160253,-2.23201076511266,-0.19804569628433466,-0.9184036556452536
-1,6,-9,9,3.5475355984654744e16,-4.107412215796071e16,5.391809521069382e15,4.656858189830242e15
-1,6,-8,9,-5.164354178369425e16,1.934492915910224e16,-2.524633374854787e15,-6.739802876014921e15
-1,6,-7,9,2.203026183913117e16,3.1403376681893295e15,-4.184063441372105e14,2.9352261732449395e15
-1,6,-6,9,-3.0632404629855195e15,-2.2883089276538685e15,3.4628898884251856e14,-4.635591067663731e14
-1,6,-5,9,-2.102250958953016e13,-4.593502147891146e13,-2.855620748151826e13,1.3068964077792258e13
-1,6,-4,9,-8.351557166442133e12,1.1776881481692531e14,-7.39596232770108e12,-5.2448351693417035e11
-1,6,-3,9,5.858226702799981e12,-9.12364751973206e12,9.386149587366221e11,6.026777342094249e11
-1,6,-2,9,1.3006682421975295e12,-7.105582991711803e11,1.331856409748993e10,2.4379468051361794e10
-1,6,-1,9,-2.113769475959978e11,-0.12429830662585932,-0.0011977901693885208,-1.0169583767075775e10
-1,6,0,9,-1.8072993720400627e10,-9.87332146840519e9,7.987792266782746e7,-1.4621555668229887e8
-1,6,1,9,1.15803867304018e9,1.803538374840823e9,-2.057875560387861e7,1.3213467018220779e7
-1,6,2,9,2.5080156704526104e7,3.536658220312718e8,2.0242312425940642e6,-143548.04340529544
-1,6,3,9,-1.1145580075857101e6,2.435353676492343e6,-321619.0431113599,-147191.38470611203
-1,6,4,9,2.92700675087072e6,-2.1865393070685104e6,-109752.67088005965,-146920.20744997455
-1,6,5,9,502157.5390091911,-71580.82126444699,-3907.2112130711575,-27410.073431491142
-1,6,6,9,39261.85470687006,14706.926979186654,904.6542201066337,-2415.0798191933222
-1,6,7,9,1686.118376783844,1952.2237412010581,133.5821396975798,-115.37371244938625
-1,6,8,9,27.02107379067913,125.30569163790922,9.39158890783525,-2.0252138077147457
-1,6,9,9,-1.5236887110207624,5.150852552454205,0.4173372833674273,0.12345375855343425
-1,6,-10,10,-1.0278227330712328e19,-2.216409610052625e18,2.635579883836937e17,-1.2222059077647314e18
-1,6,-9,10,8.687050056619719e18,7.502928292172179e18,-8.840727544018122e17,1.0235982501918291e18
-1,6,-8,10,-1.8419678412244198e18,-4.917347713715226e18,5.826996537628003e17,-2.1827092282493002e17
-1,6,-7,10,-1.6962475304554003e17,1.1899604815891776e18,-1.484077712437034e17,-2.1155014756148132e16
-1,6,-6,10,6.066224848957179e16,-8.12054053992866e16,1.366303330003435e16,1.0206590523039984e16
-1,6,-5,10,1.249765939158914e16,-5.719648232382558e15,6.777326231926527e13,1.4808727983086072e14
-1,6,-4,10,-3.6855062976830685e15,-2.6135710527662844e14,1.838343627153571e13,-2.5923255493702047e14
-1,6,-3,10,6.78707855214965e13,4.357933022101056e13,-9.047600565930916e12,1.4090803010973322e13
-1,6,-2,10,2.261508639956554e13,4.139663797987235e13,-1.393703107293477e12,7.613834776174501e11
-1,6,-1,10,0.009482577434558586,-2.1105902283839775e12,1.4518726394181326e11,0.0005156290420034976
-1,6,0,10,2.512230817234394e11,-4.598607665055093e11,7.044313819042096e9,3.8483261785834064e9
-1,6,1,10,-8.48892269520732e9,5.45067457983028e9,-1.6200145480619764e8,-2.5230231712056738e8
-1,6,2,10,-5.528985635645976e9,3.9208715550344205e8,1.623673445394657e6,2.2896101110558763e7
-1,6,3,10,-2.4155919387443262e8,-1.105513899018149e8,-282612.2828866442,617519.1039547486
-1,6,4,10,1.6531556462018745e7,2.212993711583579e7,1.130102926301936e6,-844212.0841222041
-1,6,5,10,773501.0565511301,5.426305260507624e6,259260.53225628275,-36956.692628730394
-1,6,6,10,-175131.71054719188,467534.50151757925,24738.1294933173,9266.548072580472
-1,6,7,10,-24301.163915511333,20988.700316681654,1231.7831110682177,1426.1847012335556
-1,6,8,10,-1597.6705636949466,344.52364956849624,22.155331916632377,102.74163087622027
-1,6,9,10,-66.59680402278033,-19.70019476314153,-1.3712956511581627,4.635685526740851
-1,6,10,10,-1.793961560772324,-1.8019187398422898,-0.13436072437078445,0.1337673944274585
-1,6,-11,11,6.543303270279707e20,2.211973489560291e21,-2.406083865132063e20,7.117506831610128e19
-1,6,-10,11,5.6108916665018286e20,-2.6019567779683044e21,2.8003061976659716e20,6.038614799899193e19
-1,6,-9,11,-8.703511335447715e20,1.0077110655352156e21,-1.0827562339215871e20,-9.351669816643376e19
-1,6,-8,11,3.3739141306592625e20,-1.2638197844731281e20,1.388235755337613e19,3.706057057472497e19
